country_code,country_name,year,indicator_code,indicator_name,short_name,category,value
JPN,Japan,2010,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,80.7668676604902
JPN,Japan,2011,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,89.5336527279383
JPN,Japan,2012,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,94.6392276053142
JPN,Japan,2013,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,94.6410356489959
JPN,Japan,2014,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,95.0909540310789
JPN,Japan,2015,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,93.791450810853
JPN,Japan,2016,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
JPN,Japan,2017,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
JPN,Japan,2018,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
JPN,Japan,2019,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
JPN,Japan,2020,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
KOR,"Korea, Rep.",2010,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,84.9772705251785
KOR,"Korea, Rep.",2011,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,84.3895257817618
KOR,"Korea, Rep.",2012,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,85.2613535136449
KOR,"Korea, Rep.",2013,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,86.198534712566
KOR,"Korea, Rep.",2014,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,84.837677016859
KOR,"Korea, Rep.",2015,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,83.7249545111828
KOR,"Korea, Rep.",2016,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
KOR,"Korea, Rep.",2017,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
KOR,"Korea, Rep.",2018,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
KOR,"Korea, Rep.",2019,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
KOR,"Korea, Rep.",2020,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
RUS,Russian Federation,2010,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,89.8894516557171
RUS,Russian Federation,2011,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,91.6925475612423
RUS,Russian Federation,2012,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,92.7448881852914
RUS,Russian Federation,2013,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,92.2077778085416
RUS,Russian Federation,2014,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,92.3829682310696
RUS,Russian Federation,2015,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,49.9404108669885
RUS,Russian Federation,2016,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
RUS,Russian Federation,2017,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
RUS,Russian Federation,2018,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
RUS,Russian Federation,2019,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
RUS,Russian Federation,2020,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,0.0
SAU,Saudi Arabia,2010,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,97.1141605250732
SAU,Saudi Arabia,2011,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,88.2559935839333
SAU,Saudi Arabia,2012,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,96.8982298785652
SAU,Saudi Arabia,2013,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,93.5954421193098
SAU,Saudi Arabia,2014,EG.USE.COMM.FO.ZS,Fossil fuel energy consumption (% of total),fossil_fuel_energy_pct,Direct predictor,94.6812895083609
